"id","citizen_id","status","opened_at"
"2654","2654","CLOSED","10/7/2016 12:26:29 PM"
"2655","2655","UNDER_INVESTIGATION","1/25/2019 10:26:29 PM"
"2656","2656","OPEN","9/23/2016 11:26:29 PM"
"2657","2657","CLOSED","2/4/2018 6:26:29 PM"
"2658","2658","UNDER_INVESTIGATION","3/11/2017 10:26:29 PM"
"2659","2659","OPEN","12/29/2018 2:26:29 PM"
"2660","2660","CLOSED","1/24/2017 1:26:29 PM"
"2661","2661","UNDER_INVESTIGATION","10/17/2020 5:26:29 PM"
"2662","2662","OPEN","5/23/2024 7:26:29 PM"
"2663","2663","CLOSED","8/5/2016 6:26:29 PM"
"2664","2664","UNDER_INVESTIGATION","5/24/2023 11:26:29 PM"
"2665","2665","OPEN","2/18/2020 7:26:29 PM"
"2666","2666","CLOSED","12/30/2024 9:26:29 PM"
"2667","2667","UNDER_INVESTIGATION","1/24/2019 2:26:29 PM"
"2668","2668","OPEN","12/1/2022 9:26:29 AM"
"2669","2669","CLOSED","5/4/2023 7:26:29 PM"
"2670","2670","UNDER_INVESTIGATION","1/13/2020 5:26:29 AM"
"2671","2671","OPEN","7/30/2018 5:26:29 AM"
"2672","2672","CLOSED","6/5/2021 11:26:29 AM"
"2673","2673","UNDER_INVESTIGATION","5/15/2025 6:26:29 PM"
"2674","2674","OPEN","5/8/2019 6:26:29 AM"
"2675","2675","CLOSED","1/22/2021 11:26:29 PM"
"2676","2676","UNDER_INVESTIGATION","2/3/2021 4:26:29 PM"
"2677","2677","OPEN","2/5/2022 9:26:29 AM"
"2678","2678","CLOSED","5/2/2024 9:26:29 PM"
"2679","2679","UNDER_INVESTIGATION","1/2/2026 12:26:29 AM"
"2680","2680","OPEN","3/10/2018 4:26:29 PM"
"2681","2681","CLOSED","3/29/2025 5:26:29 PM"
"2682","2682","UNDER_INVESTIGATION","11/23/2019 11:26:29 PM"
"2683","2683","OPEN","8/14/2018 5:26:29 PM"
"2684","2684","CLOSED","4/19/2024 9:26:29 PM"
"2685","2685","UNDER_INVESTIGATION","5/26/2021 10:26:29 PM"
"2686","2686","OPEN","8/4/2022 9:26:29 PM"
"2687","2687","CLOSED","6/8/2019 11:26:29 AM"
"2688","2688","UNDER_INVESTIGATION","6/14/2018 10:26:29 AM"
"2689","2689","OPEN","3/13/2022 6:26:29 PM"
"2690","2690","CLOSED","11/12/2025 11:26:29 AM"
"2691","2691","UNDER_INVESTIGATION","6/16/2025 10:26:29 AM"
"2692","2692","OPEN","9/10/2016 6:26:29 AM"
"2693","2693","CLOSED","6/29/2025 1:26:29 PM"
"2694","2694","UNDER_INVESTIGATION","6/26/2018 9:26:29 AM"
"2695","2695","OPEN","10/30/2021 11:26:29 PM"
"2696","2696","CLOSED","3/1/2024 10:26:29 AM"
"2697","2697","UNDER_INVESTIGATION","7/12/2024 10:26:29 AM"
"2698","2698","OPEN","9/7/2021 1:26:29 AM"
"2699","2699","CLOSED","1/8/2017 4:26:29 AM"
"2700","2700","UNDER_INVESTIGATION","12/11/2023 7:26:29 AM"
"2701","2701","OPEN","7/19/2021 8:26:29 PM"
"2702","2702","CLOSED","10/30/2020 3:26:29 AM"
"2703","2703","UNDER_INVESTIGATION","5/7/2022 11:26:29 PM"
"2704","2704","OPEN","9/10/2025 7:26:29 AM"
"2705","2705","CLOSED","12/10/2018 9:26:29 AM"
"2706","2706","UNDER_INVESTIGATION","10/16/2021 1:26:29 PM"
"2707","2707","OPEN","4/5/2021 6:26:29 AM"
"2708","2708","CLOSED","2/25/2020 1:26:29 AM"
"2709","2709","UNDER_INVESTIGATION","12/22/2021 10:26:29 AM"
"2710","2710","OPEN","7/7/2025 9:26:29 PM"
"2711","2711","CLOSED","11/24/2016 3:26:29 PM"
"2712","2712","UNDER_INVESTIGATION","8/6/2016 10:26:29 AM"
"2713","2713","OPEN","9/21/2023 6:26:29 AM"
"2714","2714","CLOSED","4/17/2019 4:26:29 AM"
"2715","2715","UNDER_INVESTIGATION","11/7/2017 9:26:29 PM"
"2716","2716","OPEN","8/20/2020 8:26:29 PM"
"2717","2717","CLOSED","8/24/2020 12:26:29 AM"
"2718","2718","UNDER_INVESTIGATION","12/8/2020 11:26:29 PM"
"2719","2719","OPEN","5/6/2023 9:26:29 PM"
"2720","2720","CLOSED","12/16/2016 11:26:29 AM"
"2721","2721","UNDER_INVESTIGATION","5/3/2025 10:26:29 AM"
"2722","2722","OPEN","6/28/2024 1:26:29 AM"
"2723","2723","CLOSED","12/29/2017 1:26:29 AM"
"2724","2724","UNDER_INVESTIGATION","4/14/2025 11:26:29 PM"
"2725","2725","OPEN","3/5/2026 6:26:29 PM"
"2726","2726","CLOSED","8/24/2021 5:26:29 PM"
"2727","2727","UNDER_INVESTIGATION","1/4/2022 1:26:29 PM"
"2728","2728","OPEN","1/25/2017 8:26:29 AM"
"2729","2729","CLOSED","6/4/2018 3:26:29 PM"
"2730","2730","UNDER_INVESTIGATION","4/29/2023 10:26:29 AM"
"2731","2731","OPEN","9/5/2020 7:26:29 AM"
"2732","2732","CLOSED","10/25/2016 1:26:29 AM"
"2733","2733","UNDER_INVESTIGATION","2/28/2021 2:26:29 PM"
"2734","2734","OPEN","7/31/2016 8:26:29 AM"
"2735","2735","CLOSED","1/13/2018 11:26:29 AM"
"2736","2736","UNDER_INVESTIGATION","8/19/2016 7:26:29 AM"
"2737","2737","OPEN","7/11/2018 12:26:29 PM"
"2738","2738","CLOSED","1/15/2018 7:26:29 AM"
"2739","2739","UNDER_INVESTIGATION","8/24/2025 7:26:29 PM"
"2740","2740","OPEN","4/12/2017 6:26:29 AM"
"2741","2741","CLOSED","5/14/2019 9:26:29 AM"
"2742","2742","UNDER_INVESTIGATION","9/14/2020 12:26:29 AM"
"2743","2743","OPEN","2/12/2022 5:26:29 AM"
"2744","2744","CLOSED","9/3/2024 6:26:29 AM"
"2745","2745","UNDER_INVESTIGATION","5/4/2026 6:26:29 PM"
"2746","2746","OPEN","11/25/2023 11:26:29 AM"
"2747","2747","CLOSED","7/12/2026 11:26:29 AM"
"2748","2748","UNDER_INVESTIGATION","5/26/2020 8:26:29 AM"
"2749","2749","OPEN","7/13/2020 5:26:29 PM"
"2750","2750","CLOSED","1/1/2019 7:26:29 PM"
